Activity_ID,Source_IP,Destination_IP,Protocol,Port,Bytes_Transferred,Connection_Type,User_Agent,Activity_Time,Threat_Level
8ab4586c-f0e4-4a82-884c-76a78b3ef424,153.55.211.67,217.97.84.97,ICMP,52141.0,9320.0,Outgoing,Opera/9.47.(Windows NT 5.2; kk-KZ) Presto/2.9.188 Version/12.00,2022-11-10 00:00:00,0
d95dd6e3-d104-43d7-a3e6-8152a1a0bb5f,150.61.206.10,181.121.129.50,ICMP,,644.0,Outgoing,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.1),2022-02-26 03:00:00,0
72f56268-ead7-4bfb-8756-82eb6996cf2b,194.184.149.154,132.178.217.61,ICMP,30444.0,1604.0,Outgoing,Opera/8.30.(X11; Linux x86_64; yi-US) Presto/2.9.173 Version/11.00,2022-11-09 19:00:00,0
892f70e3-5967-4d9c-9346-5cdb1cffbc1f,46.101.91.89,142.46.59.194,UDP,63708.0,2658.0,Outgoing,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_1 rv:6.0; et-EE) AppleWebKit/535.42.7 (KHTML, like Gecko) Version/5.0.5 Safari/535.42.7",2021-07-28 00:00:00,0
c2e01cd3-1ea5-409f-b08d-09dce6d49640,101.8.95.56,163.97.145.151,UDP,24666.0,2144.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; si-LK) AppleWebKit/533.3.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6533.3.3",2022-03-20 19:00:00,1
0333afad-480e-4d2e-9303-26b089c2a7c5,,155.40.4.211,ICMP,59792.0,7898.0,Incoming,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_4; rv:1.9.6.20) Gecko/5791-12-07 14:46:47 Firefox/9.0,2023-04-06 01:00:00,0
4a3f5021-23a0-4e88-9d31-8ac2a68f5aa1,11.76.17.251,19.165.44.58,ICMP,31129.0,8402.0,Outgoing,Opera/9.33.(X11; Linux i686; wo-SN) Presto/2.9.178 Version/12.00,2023-09-26 06:00:00,1
ea904c5e-d271-47ca-95de-762906e841e5,20.154.217.63,93.58.188.24,UDP,16514.0,9825.0,Incoming,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.2; Trident/4.0),2020-11-17 04:00:00,1
4a6f3e98-f0e8-42c1-ab3c-13c98f359e0e,221.163.184.18,11.233.21.25,ICMP,22487.0,2422.0,Outgoing,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),2024-02-09 09:00:00,0
7c15c947-1f22-45ee-85e8-d788ea883175,112.79.71.143,214.102.55.127,ICMP,38658.0,3784.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.4.5 (KHTML, like Gecko) Version/4.0.4 Safari/532.4.5",2023-07-20 18:00:00,0
26ee3d07-709a-40a1-a6f7-c47194258ff9,197.48.160.191,6.54.193.186,TCP,17275.0,9772.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Trident/3.0),2024-11-05 16:00:00,0
c8677ef6-9304-404b-80a6-176c08c778f6,183.140.14.19,5.31.240.215,TCP,52548.0,6132.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/3.0),2021-12-10 18:00:00,1
9450f550-1e93-4ef1-b3b0-4d1510d0778c,185.127.174.89,138.139.248.71,TCP,44663.0,4100.0,Outgoing,"Mozilla/5.0 (Linux; Android 4.4.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/56.0.822.0 Safari/535.1",2022-08-15 08:00:00,0
56e1f2d2-a351-4c7a-b8cd-c339fb49c938,208.214.42.134,47.183.243.224,TCP,,2361.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; pa-IN) AppleWebKit/531.24.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6531.24.6",2022-12-15 07:00:00,1
b49157e1-3b47-4fa3-965a-6d90664a4ac9,107.130.105.38,87.247.203.71,TCP,37550.0,1857.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/16.2f2958.0 Mobile/29W241 Safari/536.0",2024-06-08 01:00:00,0
445330c4-340b-4531-bbb9-22916ff6ad5a,63.135.107.185,13.252.227.32,TCP,43950.0,5692.0,Outgoing,Mozilla/5.0 (Windows NT 10.0; ik-CA; rv:1.9.2.20) Gecko/6694-03-17 02:55:39 Firefox/3.6.20,2020-11-27 07:00:00,0
48a57f1e-d831-4859-a833-5f7c94f11b1b,28.181.75.62,112.82.48.29,UDP,34406.0,8947.0,Incoming,"Mozilla/5.0 (Windows 95) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/26.0.893.0 Safari/536.0",2022-11-25 03:00:00,0
102253ee-f0de-4822-9e6d-0f0392eaac21,75.29.128.54,146.227.204.234,UDP,,4078.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; bo-CN) AppleWebKit/531.1.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B115 Safari/6531.1.6",2023-01-16 18:00:00,0
3511e994-b358-4961-9339-92a55dab9e4a,164.105.31.232,99.114.105.241,TCP,20671.0,1369.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/36.0.843.0 Mobile/17X422 Safari/532.0",2021-11-13 11:00:00,0
ca8e02e0-09ac-4eb7-8ac0-44650bbb33a9,197.35.116.15,155.77.213.134,ICMP,18372.0,9024.0,Incoming,"Mozilla/5.0 (Windows 98) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/52.0.818.0 Safari/532.1",2022-01-30 21:00:00,0
97126468-48b8-4153-a995-7720beb4dcbc,115.116.174.13,122.115.57.229,ICMP,11212.0,6525.0,Incoming,Mozilla/5.0 (compatible; MSIE 9.0; Windows 98; Win 9x 4.90; Trident/5.0),2024-08-11 11:00:00,0
f530c699-c624-4c94-8a61-6dd468ee2e74,101.156.41.183,95.22.76.231,ICMP,60321.0,7170.0,Outgoing,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/20.0.857.0 Safari/534.1",2021-11-29 00:00:00,0
d4e49982-55f2-482c-9cb2-4b2e1cd0558e,13.208.51.52,50.102.206.5,ICMP,40472.0,7861.0,Incoming,Opera/8.61.(Windows 98; fur-IT) Presto/2.9.183 Version/11.00,2020-03-23 10:00:00,1
d6ff80ff-b58e-4350-bbb9-c2c11b93fd6c,116.131.100.189,158.121.168.237,UDP,30546.0,8875.0,Incoming,Opera/9.89.(X11; Linux x86_64; pl-PL) Presto/2.9.185 Version/12.00,2020-02-03 15:00:00,1
647fe8da-3964-43ee-aa88-241294e9b80c,63.26.90.242,134.28.85.26,TCP,34222.0,,Outgoing,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/9717-05-07 02:07:59 Firefox/3.6.1,2020-07-10 17:00:00,0
f4bc32c4-63d0-49f0-ae45-27bc38a4ba7b,90.95.195.109,171.220.10.243,UDP,41912.0,145.0,Outgoing,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/42.0.885.0 Safari/536.2",2024-07-22 05:00:00,0
3567c9e2-28fa-4505-ae6d-46279d93a1a0,62.188.230.114,214.235.115.61,UDP,62280.0,855.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ve-ZA) AppleWebKit/532.25.6 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.25.6",2020-01-26 15:00:00,1
f80f9649-fe8b-40cf-8baf-846c9a8f691b,192.234.249.96,192.49.76.54,TCP,11162.0,3961.0,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_9 rv:3.0; om-KE) AppleWebKit/531.17.4 (KHTML, like Gecko) Version/5.0.5 Safari/531.17.4",2021-09-15 07:00:00,0
1e64865f-3d97-4ed9-b2f7-5b0cbe65353c,98.11.68.228,163.72.197.192,TCP,9777.0,4614.0,Outgoing,Opera/9.92.(X11; Linux i686; eu-FR) Presto/2.9.171 Version/10.00,2024-06-28 17:00:00,0
73af8b5d-3e8a-482c-80f3-9587d1fee2b0,105.247.225.71,200.145.223.78,UDP,34926.0,5845.0,Incoming,Opera/9.11.(Windows NT 6.0; tr-CY) Presto/2.9.166 Version/11.00,2021-01-09 20:00:00,1
ac077066-f069-4532-bb9f-6ca0228cdd65,92.24.34.97,208.249.13.129,ICMP,19457.0,5059.0,Incoming,Opera/9.40.(X11; Linux i686; mni-IN) Presto/2.9.187 Version/10.00,2024-05-10 11:00:00,1
3f329462-d84b-4726-96b2-669cfeccdcba,133.49.77.50,93.181.210.132,TCP,4933.0,8127.0,Incoming,Mozilla/5.0 (Android 2.3.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,2023-09-30 08:00:00,1
209cd8f9-5ebf-4c14-8eef-c6433c52e256,9.181.233.243,42.22.203.86,TCP,1624.0,5627.0,Incoming,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/62.0.857.0 Safari/532.2",2020-08-18 01:00:00,0
385cf44f-3e56-45db-a936-be1bbed87df9,160.192.93.87,184.46.55.241,ICMP,33719.0,5241.0,Outgoing,Opera/9.85.(X11; Linux i686; apn-IN) Presto/2.9.170 Version/11.00,2024-10-16 10:00:00,1
6eb65da1-3fe7-40d6-9704-62e2081c0fc9,116.13.159.63,141.216.57.168,ICMP,42326.0,4570.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_6 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/35.0.872.0 Mobile/59X100 Safari/532.1",2020-01-30 22:00:00,1
a57a1392-6a24-4d9d-ad6e-8d47bfde57a7,12.199.103.143,2.206.135.235,TCP,15804.0,8650.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.0),2023-02-16 14:00:00,1
08331476-b898-4449-a488-7f7e7a125b8a,22.83.183.141,198.175.19.28,ICMP,44948.0,928.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.30.1 (KHTML, like Gecko) Version/5.0 Safari/535.30.1",2022-03-19 19:00:00,1
2419016f-2328-481a-8e45-1c2e8b0b1f73,10.39.227.153,99.207.54.211,ICMP,46219.0,3059.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; az-IN) AppleWebKit/533.20.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.20.4",2023-03-31 01:00:00,1
00365bb2-ed41-4b1b-9047-a866b4c80a54,188.252.3.217,181.11.226.158,ICMP,59883.0,3739.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/535.33.6 (KHTML, like Gecko) Version/4.0.1 Safari/535.33.6",2020-07-29 13:00:00,1
c59d1698-cb90-47df-91c4-41be8303a98f,51.54.118.149,8.96.112.141,UDP,29380.0,3822.0,Outgoing,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/55.0.831.0 Safari/534.2",2023-05-10 16:00:00,1
6be6f591-a117-48b0-b887-23363708d0f0,58.67.137.179,91.146.57.214,TCP,15575.0,2490.0,Outgoing,Opera/8.99.(X11; Linux i686; ig-NG) Presto/2.9.185 Version/12.00,2023-06-06 23:00:00,1
c47b7e93-ee54-4749-b79c-bdcc7c10982d,98.158.184.180,63.121.182.62,UDP,45296.0,9676.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; id-ID) AppleWebKit/533.33.5 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6533.33.5",2021-05-12 09:00:00,1
ec9e31b3-9848-4915-852e-fb15a1e9ad24,39.82.202.54,37.212.15.236,ICMP,,,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_1 rv:3.0; kk-KZ) AppleWebKit/535.31.2 (KHTML, like Gecko) Version/4.0.4 Safari/535.31.2",2022-11-17 23:00:00,0
4401cf54-fed4-4ee5-b5b5-62cea131b63b,46.213.166.89,157.4.6.64,TCP,38451.0,6845.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; ve-ZA) AppleWebKit/533.8.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B115 Safari/6533.8.4",2020-01-24 18:00:00,0
6196cb81-467e-40b9-b6af-5a0ec437ffe9,118.50.15.128,86.81.8.94,ICMP,48027.0,5206.0,Outgoing,Mozilla/5.0 (Windows NT 5.0; kl-GL; rv:1.9.1.20) Gecko/8056-03-01 09:56:36 Firefox/3.6.19,2022-08-10 18:00:00,1
d4696660-9054-48e6-991e-db221ce856ad,82.168.134.137,83.238.70.185,TCP,19920.0,3008.0,Outgoing,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/31.0.870.0 Mobile/69F460 Safari/536.1",2020-08-29 20:00:00,0
c2fc0c80-9c52-43de-88c7-d005e73a583d,104.252.68.206,11.87.10.54,UDP,10036.0,8064.0,Incoming,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/44.0.817.0 Mobile/45U106 Safari/532.0",2020-07-08 02:00:00,0
4bf59059-6bdf-4b88-9dff-b8b224c266ae,156.67.122.243,83.73.79.213,TCP,54446.0,1230.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),2023-10-05 20:00:00,0
c41d660c-a599-44e6-b7b4-c14b9a3b0e35,100.169.214.98,90.70.171.247,UDP,53428.0,8851.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; iu-CA) AppleWebKit/534.1.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.1.4",2023-01-13 15:00:00,1
08235722-4864-4dd3-9de0-4b8d99985357,215.20.85.109,188.1.254.4,UDP,34942.0,3738.0,Incoming,Mozilla/5.0 (Windows NT 6.0; oc-FR; rv:1.9.1.20) Gecko/3264-10-04 00:31:23 Firefox/3.6.1,2024-10-06 05:00:00,0
972820e2-9866-4ef0-99d5-dba346bd2ba9,190.239.250.19,210.43.96.3,ICMP,48238.0,288.0,Incoming,Opera/8.19.(X11; Linux i686; kok-IN) Presto/2.9.186 Version/10.00,2024-10-27 00:00:00,1
36664822-f6c9-4c68-951c-e21f7f3f7a54,124.1.158.51,208.58.229.232,TCP,64210.0,4978.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows 98; Trident/3.1),2024-05-08 20:00:00,0
652a5d42-7348-4edf-a7c2-0f5328a217ba,207.97.43.117,63.221.203.117,ICMP,38339.0,9581.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),2023-12-12 10:00:00,0
edfc4e9e-ec5b-4611-86db-01a398b0501d,191.90.128.5,195.178.161.171,UDP,32336.0,4425.0,Incoming,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/5.1),2020-10-06 14:00:00,0
75347860-ab4f-4d14-acf5-b4f19eeb9748,112.253.39.193,200.87.209.107,UDP,61201.0,8665.0,Outgoing,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/11.7o8509.0 Mobile/71S589 Safari/535.0",2023-01-30 05:00:00,0
3e5d2b64-e2dc-4baa-88ad-642b72e3698e,90.160.149.233,169.184.15.98,UDP,36726.0,2596.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),2024-05-20 09:00:00,0
5d9b7c3b-3416-4424-a25a-d48f0ad7eb1c,9.71.127.21,72.186.186.114,UDP,8374.0,6917.0,Incoming,Opera/8.34.(X11; Linux i686; mi-NZ) Presto/2.9.170 Version/11.00,2024-09-26 15:00:00,0
dd890cb3-e2eb-4168-9c98-8bbb46381a73,25.232.92.49,88.98.156.52,TCP,27562.0,1504.0,Incoming,Opera/8.82.(Windows CE; mr-IN) Presto/2.9.173 Version/12.00,2021-04-12 02:00:00,1
f91aafe3-9a39-4cbd-995f-3fd82c9c71bd,62.123.98.176,9.183.148.45,UDP,9660.0,6502.0,Incoming,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/5.1),2020-01-29 00:00:00,1
3fa0a72a-1447-410e-b64f-d4024be97ade,21.153.218.254,154.114.68.51,UDP,47116.0,1297.0,Outgoing,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.1),2024-09-22 18:00:00,1
ef45580f-cc65-4386-9f9d-ce2f3a5afeea,141.196.95.98,79.185.251.16,TCP,27487.0,2043.0,Incoming,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.35.4 (KHTML, like Gecko) Version/5.0.1 Safari/535.35.4",2024-01-28 14:00:00,1
d26c6b77-4bf2-4bfa-801b-7a76c82d81d4,136.56.216.218,6.172.103.105,ICMP,9447.0,,Outgoing,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/27.0.880.0 Safari/533.0",2022-12-07 21:00:00,1
49aec43b-9f30-4d5c-b8d7-3d29d18c5c49,91.92.98.17,149.81.159.107,UDP,34583.0,6201.0,Incoming,Opera/9.96.(X11; Linux x86_64; sw-TZ) Presto/2.9.161 Version/12.00,2023-12-02 17:00:00,0
f94d2a20-c914-40fd-bb71-b5f71c326e26,159.7.66.109,62.214.59.69,ICMP,40409.0,9844.0,Incoming,Mozilla/5.0 (Android 14; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,2021-01-19 04:00:00,1
58f1b421-e106-4c0a-a4f7-efb483107d7e,112.19.51.216,46.64.167.180,UDP,44187.0,4578.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),2022-09-17 19:00:00,1
1c3a18c3-04bf-4b25-b130-e5bee1adfaa4,125.175.49.182,128.107.137.144,TCP,21018.0,6803.0,Outgoing,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),2020-03-18 13:00:00,1
bab9b04c-a328-44f7-a6cb-975b630fbad2,181.120.149.121,212.103.196.44,TCP,28710.0,9535.0,Incoming,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.2.5 (KHTML, like Gecko) Version/5.1 Safari/532.2.5",2023-07-23 21:00:00,1
86029540-bb98-4319-a7a9-8077e081c4b8,97.224.189.41,76.41.61.215,ICMP,22190.0,981.0,Outgoing,"Mozilla/5.0 (Linux; Android 4.0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/15.0.860.0 Safari/533.2",2022-02-24 19:00:00,1
dd8ac355-2e0d-4120-8d48-670ef6cdd901,,34.120.189.168,ICMP,18269.0,8658.0,Outgoing,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/21.0.805.0 Mobile/53U973 Safari/532.2",2021-06-23 16:00:00,0
033dab39-a61f-49b1-8ed0-907724948448,137.176.95.231,216.172.64.63,TCP,18336.0,5442.0,Incoming,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2 rv:4.0; ca-IT) AppleWebKit/535.16.4 (KHTML, like Gecko) Version/4.0.1 Safari/535.16.4",2022-07-06 02:00:00,0
9e769925-4fa3-4b89-bf6e-b4862b22f234,152.26.237.68,95.209.248.100,TCP,38656.0,4353.0,Incoming,Mozilla/5.0 (Android 2.2.3; Mobile; rv:24.0) Gecko/24.0 Firefox/24.0,2021-08-31 22:00:00,1
7016019e-1306-405d-9f87-88628e560e55,,212.207.158.235,ICMP,21443.0,3506.0,Outgoing,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/52.0.828.0 Safari/534.1",2023-07-27 20:00:00,1
ce60e07a-8e90-4006-a3b5-b5f5cf0bf509,51.9.34.131,40.203.182.148,TCP,18521.0,,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; bho-IN) AppleWebKit/534.13.5 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.13.5",2024-04-03 03:00:00,0
823e5abb-a612-4afc-aad4-20d32f8c4c65,87.215.97.248,52.90.82.28,TCP,47128.0,4079.0,Outgoing,Mozilla/5.0 (Windows NT 5.1; sq-ML; rv:1.9.0.20) Gecko/6706-09-20 04:48:57 Firefox/3.6.8,2020-08-20 09:00:00,1
25eca83f-8982-4138-95ae-5c3051215bf5,125.180.126.61,40.101.80.212,UDP,54172.0,3837.0,Incoming,Opera/9.68.(X11; Linux x86_64; es-DO) Presto/2.9.167 Version/12.00,2022-04-20 00:00:00,0
bacd445d-f3a0-4c58-82cf-59b5202212cc,146.153.137.169,220.254.78.36,UDP,7149.0,7691.0,Outgoing,"Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/10.0h2920.0 Mobile/73Q223 Safari/533.1",2024-03-01 02:00:00,1
e8f6afe8-d31c-4aaf-b2e5-cfa86afc1a6e,174.182.141.16,61.173.49.184,UDP,58592.0,484.0,Incoming,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:4.0; wal-ET) AppleWebKit/534.30.2 (KHTML, like Gecko) Version/4.0 Safari/534.30.2",2024-05-01 03:00:00,0
fc5f30ab-946b-4b8e-976b-2e1359a83097,30.170.53.226,117.179.145.72,ICMP,41328.0,5633.0,Outgoing,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/10.3f2827.0 Mobile/60Z184 Safari/534.2",2021-03-04 15:00:00,0
9a407518-ebd8-4351-8455-ffd0e7c2d2e0,146.3.230.70,108.7.243.81,ICMP,30269.0,2205.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; it-IT) AppleWebKit/532.35.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6532.35.2",2022-04-14 16:00:00,1
dbec2526-872d-48a7-940d-6048c5e605b7,44.116.174.117,27.211.64.11,UDP,19968.0,6461.0,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6 rv:5.0; pap-AW) AppleWebKit/533.45.3 (KHTML, like Gecko) Version/4.0 Safari/533.45.3",2022-01-21 04:00:00,1
5c0724bf-6dda-4806-b5e5-b558e63b7179,138.171.41.24,2.118.117.138,TCP,10979.0,8312.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 10.0; Trident/3.0),2024-01-30 01:00:00,1
3d041b69-cc37-41ed-a1c4-cdec0d7ae5af,216.11.221.23,118.70.83.3,ICMP,49611.0,8784.0,Outgoing,Mozilla/5.0 (Android 4.0.4; Mobile; rv:8.0) Gecko/8.0 Firefox/8.0,2021-08-08 21:00:00,0
5b6e2f94-2946-424b-a161-50f19f89a999,113.131.170.218,16.79.148.33,TCP,59574.0,921.0,Outgoing,Opera/8.57.(X11; Linux i686; mni-IN) Presto/2.9.168 Version/10.00,2024-10-06 11:00:00,0
6bc68278-f279-4e8d-9a3d-9949ba559621,122.181.26.124,171.214.218.210,UDP,22203.0,1387.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/3.1),2021-12-14 09:00:00,1
f0270f99-b36f-41e3-aacb-f730b2ea4d14,151.19.107.99,209.87.224.218,ICMP,64940.0,1088.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 14_8_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/24.0.899.0 Mobile/00R316 Safari/532.1",2020-06-28 16:00:00,0
33341358-35b9-43e4-9a5f-2c405b881aef,90.50.163.203,49.44.12.37,UDP,64821.0,1245.0,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_2 rv:2.0; hak-TW) AppleWebKit/534.9.7 (KHTML, like Gecko) Version/5.0.2 Safari/534.9.7",2023-08-18 04:00:00,1
e9438956-da7a-4824-a240-1ce56f9638d3,84.113.132.127,172.32.100.159,TCP,4279.0,2307.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/57.0.893.0 Safari/534.2",2024-02-11 12:00:00,0
b95fff36-dd4a-418b-add4-8d406113a70f,175.169.254.58,78.173.68.121,ICMP,36067.0,8754.0,Incoming,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/5841-10-08 19:08:34 Firefox/3.6.1,2022-03-07 00:00:00,1
0fcc29f5-492d-40fa-8587-29c7409c612b,25.12.138.105,204.235.198.173,TCP,33930.0,3719.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/33.0.892.0 Mobile/68E845 Safari/535.2",2021-03-29 00:00:00,1
0e326573-bbac-49ed-a896-ff4016d33997,20.71.237.156,147.52.222.227,UDP,,2814.0,Incoming,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/3.0),2023-03-25 19:00:00,0
fd4c9476-61be-42a6-9296-7e5e7e049c71,167.187.123.98,181.28.226.183,ICMP,15583.0,8525.0,Outgoing,Mozilla/5.0 (Android 7.1.1; Mobile; rv:16.0) Gecko/16.0 Firefox/16.0,2024-05-03 10:00:00,1
5ada8567-a66e-4f98-999f-3ebd7d20b402,211.149.87.101,31.237.39.212,UDP,20135.0,2649.0,Incoming,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_1 rv:5.0; es-PY) AppleWebKit/534.46.2 (KHTML, like Gecko) Version/5.0 Safari/534.46.2",2021-03-04 13:00:00,1
a9cff7c4-667b-4adb-aad3-c16446cc66da,188.71.241.83,143.64.16.155,TCP,2503.0,5954.0,Incoming,Opera/8.20.(X11; Linux i686; nl-BE) Presto/2.9.182 Version/12.00,2024-12-03 06:00:00,0
b3d312d8-85b4-48e1-b43b-f371148ec47a,50.19.184.110,152.80.236.12,UDP,1067.0,4763.0,Outgoing,"Mozilla/5.0 (Linux; Android 4.3.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.887.0 Safari/531.0",2023-01-30 00:00:00,1
eb67ae06-dbb6-4b15-bc09-01e2487496ec,129.238.119.225,1.213.150.35,UDP,53321.0,7086.0,Incoming,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/5.1),2020-09-28 21:00:00,1
80e845f5-b280-4424-a4f5-5b1e8df2dfc9,183.19.84.169,158.75.248.145,TCP,22150.0,236.0,Outgoing,Opera/8.41.(X11; Linux x86_64; hsb-DE) Presto/2.9.172 Version/11.00,2020-11-05 15:00:00,0
0e5e7c2b-7126-4e5f-ab71-2f49aa6a991e,11.16.160.118,218.120.68.101,TCP,50933.0,5885.0,Incoming,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/531.16.4 (KHTML, like Gecko) Version/5.0.1 Safari/531.16.4",2022-03-31 15:00:00,1
